permno	companyname	tickers	cc_date	window_start	window_end
93096	Dollar General Corp	DOLR	31-May-2018 00:00	31-May-2018 00:00	14-Jun-2018 00:00
81481	Dollar Tree Inc	DLTR	25-Aug-2016 00:00	25-Aug-2016 00:00	08-Sep-2016 00:00
81481	Dollar Tree Inc	DLTR	25-May-2017 00:00	25-May-2017 00:00	08-Jun-2017 00:00
81481	Dollar Tree Inc	DLTR	30-Aug-2018 00:00	30-Aug-2018 00:00	13-Sep-2018 00:00
64936	Dominion Energy Inc	D	01-Feb-2016 00:00	01-Feb-2016 00:00	15-Feb-2016 00:00
64936	Dominion Energy Inc	D	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
90248	Domino's Pizza Inc	DMPI	08-Oct-2015 00:00	08-Oct-2015 00:00	22-Oct-2015 00:00
90248	Domino's Pizza Inc	DMPI	12-Oct-2017 00:00	12-Oct-2017 00:00	26-Oct-2017 00:00
90248	Domino's Pizza Inc	DMPI	16-Jul-2015 00:00	16-Jul-2015 00:00	30-Jul-2015 00:00
90248	Domino's Pizza Inc	DMPI	16-Oct-2018 00:00	16-Oct-2018 00:00	30-Oct-2018 00:00
90248	Domino's Pizza Inc	DMPI	18-Oct-2016 00:00	18-Oct-2016 00:00	01-Nov-2016 00:00
90248	Domino's Pizza Inc	DMPI	19-Jul-2018 00:00	19-Jul-2018 00:00	02-Aug-2018 00:00
90248	Domino's Pizza Inc	DMPI	20-Feb-2018 00:00	20-Feb-2018 00:00	06-Mar-2018 00:00
90248	Domino's Pizza Inc	DMPI	21-Jul-2016 00:00	21-Jul-2016 00:00	04-Aug-2016 00:00
90248	Domino's Pizza Inc	DMPI	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
90248	Domino's Pizza Inc	DMPI	24-Feb-2015 00:00	24-Feb-2015 00:00	10-Mar-2015 00:00
90248	Domino's Pizza Inc	DMPI	25-Feb-2016 00:00	25-Feb-2016 00:00	10-Mar-2016 00:00
90248	Domino's Pizza Inc	DMPI	25-Jul-2017 00:00	25-Jul-2017 00:00	08-Aug-2017 00:00
90248	Domino's Pizza Inc	DMPI	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
90248	Domino's Pizza Inc	DMPI	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
90248	Domino's Pizza Inc	DMPI	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
17876	Domo Inc	DOMO	06-Dec-2018 00:00	06-Dec-2018 00:00	20-Dec-2018 00:00
91519	Douglas Emmett Inc	DIE	05-Aug-2015 00:00	05-Aug-2015 00:00	19-Aug-2015 00:00
25953	Dover Corp	DOV	19-Oct-2017 00:00	19-Oct-2017 00:00	02-Nov-2017 00:00
25953	Dover Corp	DOV	20-Apr-2017 00:00	20-Apr-2017 00:00	04-May-2017 00:00
25953	Dover Corp	DOV	20-Jul-2017 00:00	20-Jul-2017 00:00	03-Aug-2017 00:00
25953	Dover Corp	DOV	20-Oct-2015 00:00	20-Oct-2015 00:00	03-Nov-2015 00:00
25953	Dover Corp	DOV	21-Apr-2015 00:00	21-Apr-2015 00:00	05-May-2015 00:00
25953	Dover Corp	DOV	21-Apr-2016 00:00	21-Apr-2016 00:00	05-May-2016 00:00
25953	Dover Corp	DOV	21-Jul-2015 00:00	21-Jul-2015 00:00	04-Aug-2015 00:00
25953	Dover Corp	DOV	21-Jul-2016 00:00	21-Jul-2016 00:00	04-Aug-2016 00:00
25953	Dover Corp	DOV	26-Jan-2016 00:00	26-Jan-2016 00:00	09-Feb-2016 00:00
25953	Dover Corp	DOV	26-Jan-2017 00:00	26-Jan-2017 00:00	09-Feb-2017 00:00
20626	Dow Chemical Co	DOW	02-Feb-2016 00:00	02-Feb-2016 00:00	16-Feb-2016 00:00
20626	Dow Chemical Co	DOW	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
20626	Dow Chemical Co	DOW	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
20626	Dow Chemical Co	DOW	23-Jul-2015 00:00	23-Jul-2015 00:00	06-Aug-2015 00:00
20626	Dow Chemical Co	DOW	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
20626	Dow Chemical Co	DOW	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
16851	DowDuPont Inc	DWDP	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
16851	DowDuPont Inc	DWDP	02-Aug-2018 00:00	02-Aug-2018 00:00	16-Aug-2018 00:00
16851	DowDuPont Inc	DWDP	03-May-2018 00:00	03-May-2018 00:00	17-May-2018 00:00
92618	Dr Pepper Snapple Group Inc	DPSG	26-Apr-2017 00:00	26-Apr-2017 00:00	10-May-2017 00:00
92618	Dr Pepper Snapple Group Inc	DPSG	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
27959	Duke Energy Corp	DUK	16-Feb-2017 00:00	16-Feb-2017 00:00	02-Mar-2017 00:00
75341	Duke Realty Corp	DRE	30-Jul-2015 00:00	30-Jul-2015 00:00	13-Aug-2015 00:00
12914	Dunkin' Brands Group Inc	DNKN	04-Feb-2016 00:00	04-Feb-2016 00:00	18-Feb-2016 00:00
12914	Dunkin' Brands Group Inc	DNKN	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
12914	Dunkin' Brands Group Inc	DNKN	06-Feb-2018 00:00	06-Feb-2018 00:00	20-Feb-2018 00:00
12914	Dunkin' Brands Group Inc	DNKN	20-Oct-2016 00:00	20-Oct-2016 00:00	03-Nov-2016 00:00
12914	Dunkin' Brands Group Inc	DNKN	21-Jul-2016 00:00	21-Jul-2016 00:00	04-Aug-2016 00:00
12914	Dunkin' Brands Group Inc	DNKN	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
12914	Dunkin' Brands Group Inc	DNKN	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
12914	Dunkin' Brands Group Inc	DNKN	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
12914	Dunkin' Brands Group Inc	DNKN	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
12914	Dunkin' Brands Group Inc	DNKN	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
12914	Dunkin' Brands Group Inc	DNKN	26-Oct-2017 00:00	26-Oct-2017 00:00	09-Nov-2017 00:00
14308	Dynagas LNG Partners LP	DLNG	15-Nov-2016 00:00	15-Nov-2016 00:00	29-Nov-2016 00:00
14308	Dynagas LNG Partners LP	DLNG	18-Feb-2015 00:00	18-Feb-2015 00:00	04-Mar-2015 00:00
14308	Dynagas LNG Partners LP	DLNG	18-May-2016 00:00	18-May-2016 00:00	01-Jun-2016 00:00
14308	Dynagas LNG Partners LP	DLNG	26-Aug-2015 00:00	26-Aug-2015 00:00	09-Sep-2015 00:00
14308	Dynagas LNG Partners LP	DLNG	29-Jul-2016 00:00	29-Jul-2016 00:00	12-Aug-2016 00:00
75825	EOG Resources Inc	EOG	04-Nov-2016 00:00	04-Nov-2016 00:00	18-Nov-2016 00:00
75825	EOG Resources Inc	EOG	05-Aug-2016 00:00	05-Aug-2016 00:00	19-Aug-2016 00:00
75825	EOG Resources Inc	EOG	06-Nov-2015 00:00	06-Nov-2015 00:00	20-Nov-2015 00:00
24328	EQT Corp	EQT	02-Feb-2017 00:00	02-Feb-2017 00:00	16-Feb-2017 00:00
24328	EQT Corp	EQT	04-Feb-2016 00:00	04-Feb-2016 00:00	18-Feb-2016 00:00
24328	EQT Corp	EQT	05-Feb-2015 00:00	05-Feb-2015 00:00	19-Feb-2015 00:00
24328	EQT Corp	EQT	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
24328	EQT Corp	EQT	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
24328	EQT Corp	EQT	23-Jul-2015 00:00	23-Jul-2015 00:00	06-Aug-2015 00:00
13432	EQT Midstream Partners LP	EQMZ	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
86719	East West Bancorp Inc	EWBC	20-Apr-2017 00:00	20-Apr-2017 00:00	04-May-2017 00:00
86719	East West Bancorp Inc	EWBC	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
86719	East West Bancorp Inc	EWBC	25-Jan-2018 00:00	25-Jan-2018 00:00	08-Feb-2018 00:00
86719	East West Bancorp Inc	EWBC	26-Jan-2017 00:00	26-Jan-2017 00:00	09-Feb-2017 00:00
85082	Eastgroup Properties Inc	EGP	17-Apr-2015 00:00	17-Apr-2015 00:00	01-May-2015 00:00
85082	Eastgroup Properties Inc	EGP	17-Jul-2015 00:00	17-Jul-2015 00:00	31-Jul-2015 00:00
80080	Eastman Chemical Co	EMN	01-May-2015 00:00	01-May-2015 00:00	15-May-2015 00:00
80080	Eastman Chemical Co	EMN	02-Feb-2018 00:00	02-Feb-2018 00:00	16-Feb-2018 00:00
80080	Eastman Chemical Co	EMN	26-Oct-2018 00:00	26-Oct-2018 00:00	09-Nov-2018 00:00
80080	Eastman Chemical Co	EMN	27-Apr-2018 00:00	27-Apr-2018 00:00	11-May-2018 00:00
80080	Eastman Chemical Co	EMN	27-Jan-2017 00:00	27-Jan-2017 00:00	10-Feb-2017 00:00
80080	Eastman Chemical Co	EMN	27-Jul-2018 00:00	27-Jul-2018 00:00	10-Aug-2018 00:00
80080	Eastman Chemical Co	EMN	27-Oct-2017 00:00	27-Oct-2017 00:00	10-Nov-2017 00:00
80080	Eastman Chemical Co	EMN	28-Apr-2017 00:00	28-Apr-2017 00:00	12-May-2017 00:00
80080	Eastman Chemical Co	EMN	28-Jul-2015 00:00	28-Jul-2015 00:00	11-Aug-2015 00:00
80080	Eastman Chemical Co	EMN	28-Jul-2017 00:00	28-Jul-2017 00:00	11-Aug-2017 00:00
80080	Eastman Chemical Co	EMN	28-Oct-2016 00:00	28-Oct-2016 00:00	11-Nov-2016 00:00
80080	Eastman Chemical Co	EMN	29-Apr-2016 00:00	29-Apr-2016 00:00	13-May-2016 00:00
80080	Eastman Chemical Co	EMN	29-Jan-2016 00:00	29-Jan-2016 00:00	12-Feb-2016 00:00
80080	Eastman Chemical Co	EMN	29-Jul-2016 00:00	29-Jul-2016 00:00	12-Aug-2016 00:00
80080	Eastman Chemical Co	EMN	30-Jan-2015 00:00	30-Jan-2015 00:00	13-Feb-2015 00:00
80080	Eastman Chemical Co	EMN	30-Oct-2015 00:00	30-Oct-2015 00:00	13-Nov-2015 00:00
11762	Eaton Corporation PLC	ETN	01-Nov-2016 00:00	01-Nov-2016 00:00	15-Nov-2016 00:00
11762	Eaton Corporation PLC	ETN	02-Feb-2017 00:00	02-Feb-2017 00:00	16-Feb-2017 00:00
11762	Eaton Corporation PLC	ETN	02-May-2017 00:00	02-May-2017 00:00	16-May-2017 00:00
11762	Eaton Corporation PLC	ETN	03-Feb-2015 00:00	03-Feb-2015 00:00	17-Feb-2015 00:00
11762	Eaton Corporation PLC	ETN	03-Feb-2016 00:00	03-Feb-2016 00:00	17-Feb-2016 00:00
11762	Eaton Corporation PLC	ETN	29-Apr-2016 00:00	29-Apr-2016 00:00	13-May-2016 00:00
11762	Eaton Corporation PLC	ETN	29-Jul-2015 00:00	29-Jul-2015 00:00	12-Aug-2015 00:00
11762	Eaton Corporation PLC	ETN	30-Oct-2015 00:00	30-Oct-2015 00:00	13-Nov-2015 00:00
11762	Eaton Corporation PLC	ETN	30-Oct-2018 00:00	30-Oct-2018 00:00	13-Nov-2018 00:00
93079	Echo Global Logistics Inc	ECHO	25-Oct-2017 00:00	25-Oct-2017 00:00	08-Nov-2017 00:00
93079	Echo Global Logistics Inc	ECHO	27-Apr-2016 00:00	27-Apr-2016 00:00	11-May-2016 00:00
93079	Echo Global Logistics Inc	ECHO	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
70578	Ecolab Inc	ECON	01-May-2018 00:00	01-May-2018 00:00	15-May-2018 00:00
70578	Ecolab Inc	ECON	30-Oct-2018 00:00	30-Oct-2018 00:00	13-Nov-2018 00:00
70578	Ecolab Inc	ECON	31-Jul-2018 00:00	31-Jul-2018 00:00	14-Aug-2018 00:00
70578	Ecolab Inc	ECON	31-Oct-2017 00:00	31-Oct-2017 00:00	14-Nov-2017 00:00
15937	Editas Medicine Inc	EDIT	06-Aug-2018 00:00	06-Aug-2018 00:00	20-Aug-2018 00:00
87657	Edwards Lifesciences Corp	EW	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
87657	Edwards Lifesciences Corp	EW	02-Feb-2016 00:00	02-Feb-2016 00:00	16-Feb-2016 00:00
87657	Edwards Lifesciences Corp	EW	23-Oct-2018 00:00	23-Oct-2018 00:00	06-Nov-2018 00:00
87657	Edwards Lifesciences Corp	EW	24-Oct-2017 00:00	24-Oct-2017 00:00	07-Nov-2017 00:00
87657	Edwards Lifesciences Corp	EW	25-Apr-2017 00:00	25-Apr-2017 00:00	09-May-2017 00:00
87657	Edwards Lifesciences Corp	EW	26-Apr-2016 00:00	26-Apr-2016 00:00	10-May-2016 00:00
87657	Edwards Lifesciences Corp	EW	26-Jul-2016 00:00	26-Jul-2016 00:00	09-Aug-2016 00:00
87657	Edwards Lifesciences Corp	EW	26-Jul-2017 00:00	26-Jul-2017 00:00	09-Aug-2017 00:00
87657	Edwards Lifesciences Corp	EW	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
87657	Edwards Lifesciences Corp	EW	26-Oct-2015 00:00	26-Oct-2015 00:00	09-Nov-2015 00:00
87657	Edwards Lifesciences Corp	EW	28-Jul-2015 00:00	28-Jul-2015 00:00	11-Aug-2015 00:00
14812	El Pollo Loco Holdings Inc	LOCO	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
14812	El Pollo Loco Holdings Inc	LOCO	12-Nov-2015 00:00	12-Nov-2015 00:00	26-Nov-2015 00:00
14812	El Pollo Loco Holdings Inc	LOCO	14-May-2015 00:00	14-May-2015 00:00	28-May-2015 00:00
75828	Electronic Arts Inc	ERTS	01-Nov-2016 00:00	01-Nov-2016 00:00	15-Nov-2016 00:00
75828	Electronic Arts Inc	ERTS	09-May-2017 00:00	09-May-2017 00:00	23-May-2017 00:00
75828	Electronic Arts Inc	ERTS	30-Jan-2018 00:00	30-Jan-2018 00:00	13-Feb-2018 00:00
75828	Electronic Arts Inc	ERTS	31-Jan-2017 00:00	31-Jan-2017 00:00	14-Feb-2017 00:00
75828	Electronic Arts Inc	ERTS	31-Oct-2017 00:00	31-Oct-2017 00:00	14-Nov-2017 00:00
50876	Eli Lilly and Co	LLY	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
50876	Eli Lilly and Co	LLY	24-Apr-2018 00:00	24-Apr-2018 00:00	08-May-2018 00:00
50876	Eli Lilly and Co	LLY	24-Jul-2018 00:00	24-Jul-2018 00:00	07-Aug-2018 00:00
50876	Eli Lilly and Co	LLY	24-Oct-2017 00:00	24-Oct-2017 00:00	07-Nov-2017 00:00
50876	Eli Lilly and Co	LLY	25-Apr-2017 00:00	25-Apr-2017 00:00	09-May-2017 00:00
50876	Eli Lilly and Co	LLY	25-Jul-2017 00:00	25-Jul-2017 00:00	08-Aug-2017 00:00
50876	Eli Lilly and Co	LLY	26-Apr-2016 00:00	26-Apr-2016 00:00	10-May-2016 00:00
50876	Eli Lilly and Co	LLY	26-Jul-2016 00:00	26-Jul-2016 00:00	09-Aug-2016 00:00
50876	Eli Lilly and Co	LLY	28-Jan-2016 00:00	28-Jan-2016 00:00	11-Feb-2016 00:00
50876	Eli Lilly and Co	LLY	30-Jan-2015 00:00	30-Jan-2015 00:00	13-Feb-2015 00:00
50876	Eli Lilly and Co	LLY	31-Jan-2017 00:00	31-Jan-2017 00:00	14-Feb-2017 00:00
50876	Eli Lilly and Co	LLY	31-Jan-2018 00:00	31-Jan-2018 00:00	14-Feb-2018 00:00
12645	Ellie Mae Inc	ELLI	09-Feb-2017 00:00	09-Feb-2017 00:00	23-Feb-2017 00:00
12645	Ellie Mae Inc	ELLI	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
12645	Ellie Mae Inc	ELLI	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
12645	Ellie Mae Inc	ELLI	26-Oct-2017 00:00	26-Oct-2017 00:00	09-Nov-2017 00:00
22103	Emerson Electric Co	EMR	01-Nov-2016 00:00	01-Nov-2016 00:00	15-Nov-2016 00:00
22103	Emerson Electric Co	EMR	02-Aug-2016 00:00	02-Aug-2016 00:00	16-Aug-2016 00:00
22103	Emerson Electric Co	EMR	03-Feb-2015 00:00	03-Feb-2015 00:00	17-Feb-2015 00:00
22103	Emerson Electric Co	EMR	03-Nov-2015 00:00	03-Nov-2015 00:00	17-Nov-2015 00:00
22103	Emerson Electric Co	EMR	04-Aug-2015 00:00	04-Aug-2015 00:00	18-Aug-2015 00:00
22103	Emerson Electric Co	EMR	05-May-2015 00:00	05-May-2015 00:00	19-May-2015 00:00
22103	Emerson Electric Co	EMR	06-Nov-2018 00:00	06-Nov-2018 00:00	20-Nov-2018 00:00
76932	Enbridge Inc	IPL2	02-Nov-2017 00:00	02-Nov-2017 00:00	16-Nov-2017 00:00
89134	Encana Corp	PCP1	01-May-2018 00:00	01-May-2018 00:00	15-May-2018 00:00
89134	Encana Corp	PCP1	15-Feb-2018 00:00	15-Feb-2018 00:00	01-Mar-2018 00:00
88436	Endo International PLC	ENDP	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
88436	Endo International PLC	ENDP	08-Nov-2018 00:00	08-Nov-2018 00:00	22-Nov-2018 00:00
88436	Endo International PLC	ENDP	09-Nov-2017 00:00	09-Nov-2017 00:00	23-Nov-2017 00:00
88436	Endo International PLC	ENDP	11-May-2015 00:00	11-May-2015 00:00	25-May-2015 00:00
88436	Endo International PLC	ENDP	27-Feb-2018 00:00	27-Feb-2018 00:00	13-Mar-2018 00:00
88436	Endo International PLC	ENDP	29-Feb-2016 00:00	29-Feb-2016 00:00	14-Mar-2016 00:00
14244	Endurance International Group Holdings Inc	EIGI	01-Aug-2017 00:00	01-Aug-2017 00:00	15-Aug-2017 00:00
14244	Endurance International Group Holdings Inc	EIGI	01-Nov-2016 00:00	01-Nov-2016 00:00	15-Nov-2016 00:00
14244	Endurance International Group Holdings Inc	EIGI	02-May-2017 00:00	02-May-2017 00:00	16-May-2017 00:00
14244	Endurance International Group Holdings Inc	EIGI	13-Feb-2018 00:00	13-Feb-2018 00:00	27-Feb-2018 00:00
14244	Endurance International Group Holdings Inc	EIGI	16-Feb-2017 00:00	16-Feb-2017 00:00	02-Mar-2017 00:00
14244	Endurance International Group Holdings Inc	EIGI	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
26470	Energen Corp	EGN	04-Nov-2016 00:00	04-Nov-2016 00:00	18-Nov-2016 00:00
26470	Energen Corp	EGN	07-May-2015 00:00	07-May-2015 00:00	21-May-2015 00:00
26470	Energen Corp	EGN	10-Feb-2017 00:00	10-Feb-2017 00:00	24-Feb-2017 00:00
15400	Energizer Holdings Inc	00QZ	01-Aug-2018 00:00	01-Aug-2018 00:00	15-Aug-2018 00:00
15400	Energizer Holdings Inc	00QZ	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
91111	Energy Transfer Equity LP	ETL	08-Nov-2017 00:00	08-Nov-2017 00:00	22-Nov-2017 00:00
84400	Energy Transfer LP	HPP	19-Feb-2015 00:00	19-Feb-2015 00:00	05-Mar-2015 00:00
24010	Entergy Corp	MSU	05-Feb-2015 00:00	05-Feb-2015 00:00	19-Feb-2015 00:00
86223	Enterprise Products Partners LP	EPD	31-Jan-2018 00:00	31-Jan-2018 00:00	14-Feb-2018 00:00
86223	Enterprise Products Partners LP	EPD	31-Oct-2018 00:00	31-Oct-2018 00:00	14-Nov-2018 00:00
14065	Envision Healthcare Corp	EVHC	03-Aug-2016 00:00	03-Aug-2016 00:00	17-Aug-2016 00:00
14065	Envision Healthcare Corp	EVHC	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
14065	Envision Healthcare Corp	EVHC	30-Apr-2015 00:00	30-Apr-2015 00:00	14-May-2015 00:00
14065	Envision Healthcare Corp	EVHC	30-Jul-2015 00:00	30-Jul-2015 00:00	13-Aug-2015 00:00
52476	Equifax Inc	EFX	09-Feb-2017 00:00	09-Feb-2017 00:00	23-Feb-2017 00:00
52476	Equifax Inc	EFX	10-Nov-2017 00:00	10-Nov-2017 00:00	24-Nov-2017 00:00
52476	Equifax Inc	EFX	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
52476	Equifax Inc	EFX	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
52476	Equifax Inc	EFX	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
52476	Equifax Inc	EFX	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
89617	Equinix Inc	EQIX	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
89617	Equinix Inc	EQIX	02-Aug-2017 00:00	02-Aug-2017 00:00	16-Aug-2017 00:00
89617	Equinix Inc	EQIX	02-Nov-2016 00:00	02-Nov-2016 00:00	16-Nov-2016 00:00
82642	Estee Lauder Companies Inc	EL	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
82642	Estee Lauder Companies Inc	EL	02-May-2018 00:00	02-May-2018 00:00	16-May-2018 00:00
82642	Estee Lauder Companies Inc	EL	02-Nov-2015 00:00	02-Nov-2015 00:00	16-Nov-2015 00:00
82642	Estee Lauder Companies Inc	EL	02-Nov-2016 00:00	02-Nov-2016 00:00	16-Nov-2016 00:00
82642	Estee Lauder Companies Inc	EL	03-May-2016 00:00	03-May-2016 00:00	17-May-2016 00:00
82642	Estee Lauder Companies Inc	EL	05-May-2015 00:00	05-May-2015 00:00	19-May-2015 00:00
82642	Estee Lauder Companies Inc	EL	17-Aug-2015 00:00	17-Aug-2015 00:00	31-Aug-2015 00:00
82642	Estee Lauder Companies Inc	EL	18-Aug-2017 00:00	18-Aug-2017 00:00	01-Sep-2017 00:00
82642	Estee Lauder Companies Inc	EL	20-Aug-2018 00:00	20-Aug-2018 00:00	03-Sep-2018 00:00
82642	Estee Lauder Companies Inc	EL	31-Oct-2018 00:00	31-Oct-2018 00:00	14-Nov-2018 00:00
15291	Etsy Inc	ETSY	03-Nov-2015 00:00	03-Nov-2015 00:00	17-Nov-2015 00:00
15291	Etsy Inc	ETSY	23-Feb-2016 00:00	23-Feb-2016 00:00	08-Mar-2016 00:00
15169	Euronav NV	00I2	09-Aug-2018 00:00	09-Aug-2018 00:00	23-Aug-2018 00:00
15169	Euronav NV	00I2	25-Apr-2018 00:00	25-Apr-2018 00:00	09-May-2018 00:00
15169	Euronav NV	00I2	25-Jan-2018 00:00	25-Jan-2018 00:00	08-Feb-2018 00:00
15169	Euronav NV	00I2	26-Apr-2017 00:00	26-Apr-2017 00:00	10-May-2017 00:00
15169	Euronav NV	00I2	28-Jul-2016 00:00	28-Jul-2016 00:00	11-Aug-2016 00:00
15169	Euronav NV	00I2	31-Oct-2016 00:00	31-Oct-2016 00:00	14-Nov-2016 00:00
15169	Euronav NV	00I2	31-Oct-2017 00:00	31-Oct-2017 00:00	14-Nov-2017 00:00
13837	Evertec Inc	EVRC	31-Jul-2018 00:00	31-Jul-2018 00:00	14-Aug-2018 00:00
15271	Exela Technologies Inc	XELA	08-Nov-2018 00:00	08-Nov-2018 00:00	22-Nov-2018 00:00
88159	Exelixis Inc	EXEL	01-Nov-2018 00:00	01-Nov-2018 00:00	15-Nov-2018 00:00
21776	Exelon Corp	PE	03-May-2017 00:00	03-May-2017 00:00	17-May-2017 00:00
21776	Exelon Corp	PE	06-May-2016 00:00	06-May-2016 00:00	20-May-2016 00:00
90808	Expedia Group Inc	EXPE	08-Feb-2018 00:00	08-Feb-2018 00:00	22-Feb-2018 00:00
90808	Expedia Group Inc	EXPE	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
90808	Expedia Group Inc	EXPE	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
90808	Expedia Group Inc	EXPE	30-Jul-2015 00:00	30-Jul-2015 00:00	13-Aug-2015 00:00
93373	Express Inc	EXPR	09-Mar-2016 00:00	09-Mar-2016 00:00	23-Mar-2016 00:00
93373	Express Inc	EXPR	11-Mar-2015 00:00	11-Mar-2015 00:00	25-Mar-2015 00:00
93373	Express Inc	EXPR	26-Aug-2015 00:00	26-Aug-2015 00:00	09-Sep-2015 00:00
93373	Express Inc	EXPR	28-May-2015 00:00	28-May-2015 00:00	11-Jun-2015 00:00
77668	Express Scripts Holding Co	ESRX	15-Feb-2017 00:00	15-Feb-2017 00:00	01-Mar-2017 00:00
77668	Express Scripts Holding Co	ESRX	17-Feb-2016 00:00	17-Feb-2016 00:00	02-Mar-2016 00:00
77668	Express Scripts Holding Co	ESRX	24-Feb-2015 00:00	24-Feb-2015 00:00	10-Mar-2015 00:00
77668	Express Scripts Holding Co	ESRX	25-Apr-2017 00:00	25-Apr-2017 00:00	09-May-2017 00:00
77668	Express Scripts Holding Co	ESRX	29-Apr-2015 00:00	29-Apr-2015 00:00	13-May-2015 00:00
77668	Express Scripts Holding Co	ESRX	29-Jul-2015 00:00	29-Jul-2015 00:00	12-Aug-2015 00:00
14279	Extended Stay America Inc	ESAI	01-Nov-2018 00:00	01-Nov-2018 00:00	15-Nov-2018 00:00
14279	Extended Stay America Inc	ESAI	23-Feb-2016 00:00	23-Feb-2016 00:00	08-Mar-2016 00:00
14279	Extended Stay America Inc	ESAI	25-Oct-2016 00:00	25-Oct-2016 00:00	08-Nov-2016 00:00
14279	Extended Stay America Inc	ESAI	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
14279	Extended Stay America Inc	ESAI	28-Feb-2017 00:00	28-Feb-2017 00:00	14-Mar-2017 00:00
14279	Extended Stay America Inc	ESAI	28-Jul-2016 00:00	28-Jul-2016 00:00	11-Aug-2016 00:00
11850	Exxon Mobil Corp	XON	31-Jul-2015 00:00	31-Jul-2015 00:00	14-Aug-2015 00:00
86964	F5 Networks Inc	FFIV	20-Jan-2016 00:00	20-Jan-2016 00:00	03-Feb-2016 00:00
86964	F5 Networks Inc	FFIV	21-Jan-2015 00:00	21-Jan-2015 00:00	04-Feb-2015 00:00
86964	F5 Networks Inc	FFIV	24-Jan-2018 00:00	24-Jan-2018 00:00	07-Feb-2018 00:00
13407	Facebook Inc	FBK	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
13407	Facebook Inc	FBK	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
13407	Facebook Inc	FBK	02-Nov-2016 00:00	02-Nov-2016 00:00	16-Nov-2016 00:00
13407	Facebook Inc	FBK	03-May-2017 00:00	03-May-2017 00:00	17-May-2017 00:00
13407	Facebook Inc	FBK	04-Nov-2015 00:00	04-Nov-2015 00:00	18-Nov-2015 00:00
13407	Facebook Inc	FBK	22-Apr-2015 00:00	22-Apr-2015 00:00	06-May-2015 00:00
13407	Facebook Inc	FBK	25-Jul-2018 00:00	25-Jul-2018 00:00	08-Aug-2018 00:00
13407	Facebook Inc	FBK	27-Apr-2016 00:00	27-Apr-2016 00:00	11-May-2016 00:00
13407	Facebook Inc	FBK	27-Jan-2016 00:00	27-Jan-2016 00:00	10-Feb-2016 00:00
